2018	05	09	15	02	27.262	56.0360	-120.5593	2.00	2.14	20180509150227
2018	05	06	06	07	21.433	56.0360	-120.5782	1.43	1.51	20180506060721
2018	05	10	03	46	16.719	56.0360	-120.5517	2.00	1.89	20180510034616
2018	05	05	07	18	37.456	56.0350	-120.5668	2.00	1.83	20180505071837
2018	05	24	10	02	47.094	56.0350	-120.6122	0.28	1.11	20180524100247
2018	05	09	04	35	16.596	56.0350	-120.5593	2.00	1.62	20180509043516
2018	05	04	21	47	24.091	56.0339	-120.5782	0.86	1.94	20180504214724
2018	05	09	00	34	45.786	56.0323	-120.5583	1.14	1.51	20180509003445
2018	05	06	07	30	27.832	56.0323	-120.5734	1.14	1.32	20180506073027
2018	05	07	07	18	45.728	56.0323	-120.5734	1.14	1.14	20180507071845
2018	05	06	14	12	14.123	56.0323	-120.581	1.14	1.54	20180506141214
2018	05	06	07	50	36.530	56.0323	-120.581	1.14	1.54	20180506075036
2018	05	20	07	16	58.856	56.0323	-120.6792	1.14	1.28	20180520071658
2018	05	07	02	44	02.235	56.0318	-120.5763	1.43	2.22	20180507024402
2018	05	09	09	39	59.351	56.0315	-120.5456	2.15	2.0     20180509093959
2018	05	05	11	38	10.524	56.0305	-120.5749	1.00	2.71	20180505113810
2018	05	19	17	12	04.162	56.0297	-120.58     2.00	1.15    20180519171204
2018	05	08	17	18	19.041	56.0286	-120.548	1.43	2.22	20180508171819
2018	05	06	03	07	51.004	56.0279	-120.5711	1.00	2.46	20180506030751
2018	05	05	17	41	13.191	56.0276	-120.5838	0.86	1.93	20180505174113
2018	05	10	03	57	01.745	56.0257	-120.5569	1.00	2.21	20180510035701
2018	05	01	22	59	37.026	56.0234	-120.6914	2.00	2.12	20180501225937
2018	09	13	10	41	42      55.983	-120.617	5.5     2.4     20180913104142
2018	03	14	07	43	04      55.992	-120.685	10      2.0     20180312074304
2018	03	08	23	07	10      56.004	-120.678	5.4     2.2     20180308230710
2018	03	07	08	36	57      56.017	-120.649	1       2.3     20180307083657
2017	12	28	10	11	41      55.991	-120.664	10      2.2     20171228101141
2017	07	11	13	14	59      55.986	-120.598	10      2.1     20170711131459
2017    08  05  18  50  09.33   56.1338 -121.1055   6.44    2.0     20170805185009
2017    08  09  03  47  25.02   55.9838 -120.2900   2.62    2.2     20170809034725
2017	08	27	23	11	36.03	56.0003	-120.7020   5.94    2.3     20170827231136
2017	08	30	23	03	27.95	55.9058	-120.3637	2.10    2.7     20170830230327
2017	09	01	02	34	58.62	55.9040	-120.3750	1.15    2.3     20170901023558
2017    10  17  23  11  58.01   55.9260 -120.4895   1.67    1.9     20171017231158
